sentence,labels
One Los Angeles - based blogger estimated a raise in rental prices by $ 173 / month if the wage was increased to $ 15 / hour .,['PRICES']
"After the wage increase , that same basket cost $ 315 .",['PRICES']
"“ Our preliminary analysis of grocery , retail , gasoline , and rent prices has found little or no evidence of price increases in Seattle relative to the surrounding areas , ” the researchers concluded .",['PRICES']
"A 2014 study found that raising the Californian minimum wage to $ 13 an hour would increase the incomes of 7.5 million families , meaning fewer would live in poverty .",['SOCIAL_JUSTICE/INJUSTICE']
"The team found no measurable price hike at all at grocery stores , gas stations or retail outlets .",['PRICES']
The owner of the Lake Chad Cafe in the Central District was also at the news conference to support raising the minimum wage .,['OTHER']
Of course that money that was paid in the form of higher wage would be funneled back into the economy which was improve the economy .,['ECONOMIC_IMPACT']
Supporters of I-1433 believe the initiative will inject $ 2.5 billion into the state ’s economy as low-income workers spend the extra money .,['ECONOMIC_IMPACT']
Increased job growth and creation .,['UN/EMPLOYMENT_RATE']
Some economists stress that a wage hike should be done incrementally .,['OTHER']
"Yet a narrow majority also thought a rise would nonetheless be worthwhile , given the benefits to those who could find work .",['UN/EMPLOYMENT_RATE']
“ We ’ve gained many new customers who have written us notes telling us how grateful they are that we treat our employees fairly .,['SOCIAL_JUSTICE/INJUSTICE']
"The survey reports that small business owners say an increase "" would immediately put more money in the pocket of low-wage workers who will then spend the money on things like housing , food , and gas .",['ECONOMIC_IMPACT']
They also believe that it may increase the work ethic of those who are paid little and thus benefit employers .,"['COMPETITION/BUSINESS_CHALLENGES', 'MOTIVATION/CHANCES']"
Think about it : You get more money .,['OTHER']
"In fact , the increase provided businesses with greater staffing stability , which saves money .",['TURNOVER']
"Increases in wages are associated with increased productivity , according to many economists , including Janet Yellen , PhD , Chair of the Federal Reserve .",['COMPETITION/BUSINESS_CHALLENGES']
"Happier employees are also less likely to quit , which reduces turnover and training costs .","['TURNOVER', 'MOTIVATION/CHANCES']"
"Dan Price , who founded and runs Gravity Payments ( a credit card processing center ) , just committed to making sure that every single one of his employees makes at least $ 70,000 per year within three years .",['OTHER']
"When low-income households earn more money , they are likely to spend it , pouring more dollars into the economy , the argument goes .",['ECONOMIC_IMPACT']
"In other words , workers who make more money will spend more money .",['ECONOMIC_IMPACT']
Management and longtime employees of businesses who have worked their way up through pay raises would also likely have their pay increased to match their title and tenure .,['OTHER']
"For example , higher wages tend to reduce turnover , so employers will save on hiring and training new employees .",['TURNOVER']
Increases put more money into the pockets of low-income workers .,['SOCIAL_JUSTICE/INJUSTICE']
"Consumer spending uptick : Lastly , extra pay in the pockets of some 16.5 million workers could trickle down to retailers and provide a boost to the economy .",['ECONOMIC_IMPACT']
"Thus , those higher wages will be passed on through greater levels of spending power .",['ECONOMIC_IMPACT']
"It will help the economy , help workers , and even help businesses .","['ECONOMIC_IMPACT', 'COMPETITION/BUSINESS_CHALLENGES', 'SOCIAL_JUSTICE/INJUSTICE']"
"What we mean by this is that if wages are risen too much , employers may find it hard to offer sign on incentives , Christmas bonuses or extra commission for projects well done .",['MOTIVATION/CHANCES']
"But , if your goal is suring up the broader working class , they might seem like a rather good deal .",['SOCIAL_JUSTICE/INJUSTICE']
Hence increases circulation of money through the economy .,['ECONOMIC_IMPACT']
"They say that instead of forcing businesses to cut staff , raising wages simply spurs them to become more efficient .","['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
"Skilled employees working under the right incentives can generate enormous benefits for investors via increased productivity and customer satisfaction , just for starters .",['MOTIVATION/CHANCES']
"That would mean that when wages were forced up , the firms were able to absorb the costs without firing anyone .","['UN/EMPLOYMENT_RATE', 'COMPETITION/BUSINESS_CHALLENGES']"
Why not use that resource to help those who want to grow – into higher paying employment ?,['MOTIVATION/CHANCES']
"Reduced desire for career advancement : Finally , whereas a pay raise may boost workers ' morale , it could damage their drive for self-betterment , further impeding the opportunity of low-wage workers to improve their socioeconomic outlook .",['MOTIVATION/CHANCES']
"This boost in demand for goods and services will help stimulate the economy and help create opportunities . ""","['ECONOMIC_IMPACT', 'MOTIVATION/CHANCES']"
Sommers argues that one big reason is that business can help create more jobs .,['UN/EMPLOYMENT_RATE']
The profit margins that these large companies experience can easily withstand an increase in wages without having to pass it on to the consumer .,"['COMPETITION/BUSINESS_CHALLENGES', 'PRICES']"
"A driving factor behind this is customer satisfaction : better-paid employees tend to be more satisfied in their jobs , which means they tend to take better care of customers — and that makes customers want to come back .",['MOTIVATION/CHANCES']
Employees buy in to the company — and that is priceless . ”,['MOTIVATION/CHANCES']
"“ I think that raising wages is only going to strengthen the Washington statewide economy , "" she said .",['ECONOMIC_IMPACT']
"This works in two ways : for one , when workers are paid more , they spend more , which drives up demand and increases economic activity .",['ECONOMIC_IMPACT']
Perhaps lower turnover and increased worker productivity will absorb those costs .,"['TURNOVER', 'MOTIVATION/CHANCES']"
( Others argue that healthy corporate profits show that firms have plenty of room to accommodate pay rises . ),['COMPETITION/BUSINESS_CHALLENGES']
"It allows businesses to plan ahead for their labor costs , since they know in advance that wages will increase each year .",['COMPETITION/BUSINESS_CHALLENGES']
"This is due to a variety of factors , but the biggest one is that increased wage costs are offset by the dramatically decreased cost and corresponding boost to efficiency that comes with reducing turnover .","['TURNOVER', 'MOTIVATION/CHANCES']"
As a matter of record that con is largely unfounded because studies have shown that the higher wages actually helps to increase spending in the economy and increases overall growth of the economy .,['ECONOMIC_IMPACT']
"Naturally , the more money workers earn through wages , the more they have to spend as consumers .",['ECONOMIC_IMPACT']
It is therefore better to let the market take its course and allow businesses to gradually raise their wages of their own accord .,['GOVERNMENT']
"This means there would be a lower turnover rate , which results in fewer expenses to hire and train new employees .",['TURNOVER']
"Although companies are experiencing greater productivity , since the ‘ 70s , less of the share of wealth created from that productivity has been going towards workers ( Check out this EPI article for more details ) .",['CAPITAL_VS_LABOR']
More money earned means more money put back into the economy as people spend it .,['ECONOMIC_IMPACT']
"( Another 11.1 million might theoretically benefit if companies adjusted their whole wage scales upwards , which is what the light blue section on the chart shows .",['SOCIAL_JUSTICE/INJUSTICE']
And workers have a bit more cash in their paychecks besides .,['OTHER']
You have more money to spend .,['ECONOMIC_IMPACT']
"Innovative companies such as Costco prove that happy employees can make shareholders smile , too .","['COMPETITION/BUSINESS_CHALLENGES', 'MOTIVATION/CHANCES']"
The more companies paying these increased wages will only help attract young talent to your city — which will be a benefit for all . ”,"['ECONOMIC_IMPACT', 'MOTIVATION/CHANCES']"
New technologies could also amplify the employment effect of a wage hike .,['UN/EMPLOYMENT_RATE']
Not true : Academic research has shown that higher wages sharply reduce employee turnover which can reduce employment and training costs .,['TURNOVER']
Consumer economies tend to benefit from minimum wages almost immediately trough increased business activity .,['ECONOMIC_IMPACT']
"He instead proposed helping wages to rise "" naturally "" by putting forward pro-business proposals that would assumedly trickle down to workers .","['GOVERNMENT', 'CAPITAL_VS_LABOR']"
Academic research also has shown that higher wages sharply reduce employee turnover which can reduce employment and training costs .,['TURNOVER']
In the passage its ” Employees who are making a higher minimum wage feel more comfortable and satisfied in their minimum wage jobs meaning they are less likely to quit . ”,['MOTIVATION/CHANCES']
