sentence,labels
"Erika Bachiochi As a one-time abortion rights supporter , I well know the temptation to see the right to abortion as a representation of women ' s equality .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"In 1868 Eleanor Kirk , a novelist turned activist , linked the need for women ’s rights with the need to protect the unborn .","['FETAL/NEWBORN_RIGHTS', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"In 1973 , Weddington exposed the discrimination and other injustices faced by pregnant women who are poor or in the workplace or school .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Rue is a prolific anti-abortion campaigner who testified before the US Congress in 1981 that he had observed post-traumatic stress syndrome in women who had undergone abortions .,['PSYCHOLOGICAL_EFFECTS_OF_ABORTION']
"If they did , they would actually equate murder and abortion , and their conduct — only the tiniest fringe is willing to advertise comparable penalties for both — shows that they know perfectly well that they are n’t the same .",['FETAL/NEWBORN_RIGHTS']
"If so , killing him or her to benefit others is a serious moral wrong .",['MORAL/ETHICAL_VALUES']
"It will burden her conscience in life , it will burden her soul in death ; but oh , thrice guilty is he who drove her to the desperation which impelled her to the crime !","['MORAL/ETHICAL_VALUES', 'PSYCHOLOGICAL_EFFECTS_OF_ABORTION', 'FETAL/NEWBORN_RIGHTS']"
"It will burden her conscience in life , it will burden her soul in death ; But oh , thrice guilty is he who drove her to the desperation which impelled her to the crime ! ""","['MORAL/ETHICAL_VALUES', 'PSYCHOLOGICAL_EFFECTS_OF_ABORTION', 'FETAL/NEWBORN_RIGHTS']"
"In Exodus 21:22 - 25 , the crime of causing a woman to miscarry is treated as a property crime , whereas killing the woman is considered murder and is punished with the death penalty .","['MORAL/ETHICAL_VALUES', ""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"It treats the distinct human being , with his or her own inherent moral worth , as nothing more than a disposable instrument .","['FETAL/NEWBORN_RIGHTS', 'MORAL/ETHICAL_VALUES']"
It represents a critical step toward reaffirming the sanctity of life and preserving the basic constitutional rights of the most vulnerable .,"['MORAL/ETHICAL_VALUES', 'FETAL/NEWBORN_RIGHTS']"
"Section 7 of that charter echoes language used in the Universal Declaration of Human Rights , which also guarantees security of persons .",['FETAL/NEWBORN_RIGHTS']
"And crucially , once the Supreme Court recognizes that people have a right to engage in certain conduct by virtue of equal citizenship , Americans do not count stripping them of this right as an increase in con­sti­tutional legitimacy .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
No one has the absolute right to engage in illegal religious activities under the guise of “ freedom of religion . ”,['MORAL/ETHICAL_VALUES']
"If Right to Life got out of the business of changing laws but only supported initiatives like the ones in the above article , that would be great .",['FETAL/NEWBORN_RIGHTS']
It is imperative to pass laws to stop this trend .,['OTHER']
Who knows what other controls the government may legislate in the future .,['OTHER']
God established government to keep sinful people from wronging each other .,['MORAL/ETHICAL_VALUES']
This presumptuous reform has put this nation ... once dedicated to the life and freedom of every person ... on a long decline toward the same mediocrity that the social welfare states of Europe have become .,['OTHER']
Do we want to saddle society with the added burden ?,['CONSEQUENCES_OF_CHILDBIRTH']
"When history looks back at this era it should recognize this generation as one which cared about human beings enough to halt the practice of war , to provide a decent living for every family , and to fulfill its responsibility to its children from the very moment of conception . """,['FETAL/NEWBORN_RIGHTS']
"Foster homes have horrible reputations and its not as often as people like to think that kids are adopted into families and live happily ever after , bringing a unwanted child into the over populated world as it is puts that child at risk for a life of pure struggle , babies should be welcomed into the world with their mother who sees them as a miracle and can provide for their child and put it through school and raise it into a life everyone deserves a chance at .","['ADOPTION', 'CONSEQUENCES_OF_CHILDBIRTH']"
Many foster homes and orphanages are beyond capacity ; putting a child into the foster care system would weigh even heavier on already-scarce resources .,['ADOPTION']
"I ’m cautiously optimistic that many of the college students I have seen agree to awful conclusions will grow up eventually and recognize that squirrels are n’t people , rape is actually wrong ( not just distasteful ) , and that a newborn child has the right to live .",['FETAL/NEWBORN_RIGHTS']
"They attributed the drop in crime to a reduction in individuals said to have a higher statistical probability of committing crimes : unwanted children , especially those born to mothers who are African American , impoverished , adolescent , uneducated , and single .",['CONSEQUENCES_OF_CHILDBIRTH']
Respondents to this criticism argue that the noted human cases in fact would not be classified as persons as they do not have a natural capacity to develop any psychological features .,['FETAL/NEWBORN_RIGHTS']
( BennyW ) “ How could a human individual not be a human person ? ”,['FETAL/NEWBORN_RIGHTS']
A person who can not speak is still human .,['FETAL/NEWBORN_RIGHTS']
"Below it , there is nothing indicative of personhood , and without it , all higher forms of awareness ( such as self-awareness or the ability to reason ) are impossible .",['FETAL/NEWBORN_RIGHTS']
"The concept of "" personhood "" is of fairly recent vintage , and can not be found in the 1828 edition of 1828 edition of Webster ' s American Dictionary of the English Language , nor even as late as 1913 .",['FETAL/NEWBORN_RIGHTS']
""" Not a person "" is a decidedly unscientific argument : it has nothing to do with science and everything to do with someone ' s own moral or political philosophy , though that someone may not readily admit it .","['FETAL/NEWBORN_RIGHTS', 'MORAL/ETHICAL_VALUES']"
"If they say that brain development or self-awareness makes us human , ask if they would agree with Joseph Fletcher that those with an IQ below 20 or perhaps 40 should be declared non-persons ?",['FETAL/NEWBORN_RIGHTS']
Physical limitations do n't make those with disabilities less than human .,['FETAL_DEFECTS/DISABILITIES']
Do we really want to say that large people are more human than small ones ?,['FETAL/NEWBORN_RIGHTS']
"Thus , if we have power , we can "" depersonalize "" any group we want : blacks , slaves , Jews , political enemies , liberals , fundamentalists — or unborn babies .",['FETAL/NEWBORN_RIGHTS']
"Surrendering moral certainties in order to promote social peace is exactly what humanists ought to do , and what theocrats wo n’t do , because humanists know their certainties are n’t .",['MORAL/ETHICAL_VALUES']
"And with all due respect to Our Sunday Visitor and The National Catholic Register , they are not the best sources for information about complex issues of moral theology .",['MORAL/ETHICAL_VALUES']
"The Polish Bishops ' Conference asked Catholics to pray for "" the conscience and the light of the Holy Spirit on all Poles who protect human life from conception to natural death "" .","['MORAL/ETHICAL_VALUES', 'FETAL/NEWBORN_RIGHTS']"
"As Pope Francis has recently emphasized with respect to marriage , it is good to keep the ideals of Christ as beacons for society .",['MORAL/ETHICAL_VALUES']
What Judaism and Catholicism both teach are relevant to what the law ought to be when both Jews and Catholics will be expected to obey the law .,['MORAL/ETHICAL_VALUES']
"General laws in a pluralistic society do not , and should not , consider the specific tenants of any particular religion .",['MORAL/ETHICAL_VALUES']
"Everything else is just misogyny , cruelty , and superstition .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
And God do n't like it .,['MORAL/ETHICAL_VALUES']
"- It often leads to unwanted memories , which can result into great stress and depression .",['PSYCHOLOGICAL_EFFECTS_OF_ABORTION']
"These type of methods often lead to sterility or other harm , even death .",['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
"It may be one of the most common surgical procedures in the world , but it is hardly a harmless one .",['SAFETY/HEALTH_EFFECTS_OF_LEGAL_ABORTION']
If the patient needs a surgery then it should be made available .,['OTHER']
"And I would say it should not be a prescription , it should not be done by prescription .",['OTHER']
"Every American doctor must take this fundamental oath , which says "" First , do no harm "" .",['MORAL/ETHICAL_VALUES']
"For example , in Podkarpackie region in southern Poland , all the hospitals and doctors have signed a conscientious objection letter refusing to carry them out .",['OTHER']
Only those already born ' qualified ' for protection .,['FETAL/NEWBORN_RIGHTS']
"The Clintons ’ shrewd formula — “ Safe , legal , and rare ” — may have been born of political necessity , but it misstates the truth .",['OTHER']
"In other words , arguments based on “ choice ” or “ privacy ” miss the point entirely .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Time defined privacy , in relation to abortion , as the ability of a woman to "" decide what happens to her own body "" .","[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
Therapeutic abortion supplements spontaneous abortion when the natural “ abortion mill ” in a woman ’s uterus fails to identify and expel an ill-conceived pregnancy .,['HEALTH_EFFECTS_OF_PREGNANCY/CHILDBIRTH']
"Often a woman is too afraid to speak up or is unaware she is pregnant , thus the morning after pill is ineffective in these situations .",['RESPONSIBILITY']
Thomson ' s variant of this argument draws an analogy between forcing a woman to continue an unwanted pregnancy and forcing a person to allow his body to be used to maintain blood homeostasis ( as a dialysis machine is used ) for another person suffering from kidney failure .,"[""BODILY_AUTONOMY/WOMEN'S_RIGHTS""]"
"Degree of Dependency : If viability makes us human , then all those who depend on insulin or kidney medication are not valuable and we may kill them .",['FETAL/NEWBORN_RIGHTS']
